"POINT_ID"|"PTotal"|"Country"|"LONG"|"LAT"|"geom_X"|"geom_Y"
33802896|1302.66|"France"|-2.78645800023645|48.4406839997668|3380003.83945101|2895997.1981458
33803152|487.69|"UK"|-3.40555600020917|50.7005559999595|3379980.13511399|3151968.49254976
33803256|453.35|"UK"|-3.67833299966816|51.6170440003804|3380011.39580756|3255981.22489107
33803656|996.56|"UK"|-4.86888899972752|55.1313890002023|3379998.8058926|3656011.08937168
33822088|576.01|"Spain"|-1.20505999971914|41.2649599996043|3382001.91970694|2088004.18218902
33822186|302.39|"Spain"|-1.36729999999494|42.139480000002|3382002.13005358|2185999.88802211
33822298|181.76|"Spain"|-1.56064999959773|43.1376200003628|3382001.44954849|2298001.12425034
33822802|590.47|"France"|-2.5503609997603|47.6121819999993|3381999.4049993|2801998.92584981
33822874|545.6|"France"|-2.71002299986151|48.2492430000644|3381998.99238076|2873998.93490093
33823392|570.2|"UK"|-4.02777800035437|52.8172219998954|3382000.11367309|3391993.1812409
33842120|235.6|"Spain"|-1.2336400001858|41.5533200000181|3384003.71686085|2120001.89086768
33842164|609.26|"Spain"|-1.30650000027475|41.9459399997313|3384001.41969724|2163998.60238177
33842170|476|"Spain"|-1.31654000012088|41.999460000079|3384000.59305319|2169998.06103684
33842206|226.71|"Spain"|-1.37723999972616|42.3205400003208|3384000.03374804|2205999.51112025
33842210|996.31|"Spain"|-1.38404000034569|42.3561999999301|3383999.73378047|2209999.00225016
33842218|393.11|"Spain"|-1.39767000027024|42.4275499996328|3383999.8989023|2218001.85307244
33842854|964.98|"France"|-2.63865600027412|48.0754229999715|3383999.12365938|2854000.84808426
33842866|1002.39|"France"|-2.6654660000558|48.1815530000709|3383998.97187051|2865997.75127315
33843304|975.41|"UK"|-3.75228099956843|52.046510999583|3383971.64422455|3304005.19006408
33861758|288.75|"Spain"|-0.656820000142829|38.3164100004212|3385999.85980686|1757999.47702739
33862136|281.09|"Spain"|-1.23627999962224|41.6987999999201|3386000.07519306|2136000.85031769
33862160|392.1|"Spain"|-1.27602000032272|41.9129599996044|3386000.21186702|2159999.92769813
33862186|265.95|"Spain"|-1.3194900003632|42.1449100003962|3386001.47952251|2186000.90361347
33862190|342.02|"Spain"|-1.32623999957627|42.1805700000056|3385999.57015232|2189999.39374518
33862232|316.98|"Spain"|-1.39755000013236|42.555060000019|3385999.88646797|2231999.66638918
33862240|142.19|"Spain"|-1.41128999973364|42.6263699996758|3385998.26878303|2240000.14573733
33862766|262.02|"France"|-2.42012300037612|47.29950399961|3386002.13318092|2766000.6736687
33863162|523.5|"UK"|-3.34722199999527|50.7988890002272|3385995.28357872|3162005.3074273
33863180|2015.11|"UK"|-3.39333300041761|50.9575000004247|3386004.6776982|3179994.32920265
33863294|1087.2|"UK"|-3.69583299999289|51.9619440001156|3386001.24827755|3294010.29262727
33863630|1100.06|"UK"|-4.68861100039732|54.9133329998181|3386197.78490544|3629844.42121372
33882098|197.25|"Spain"|-1.15049999997495|41.362217999761|3388000.00136903|2098000.12855498
33882116|392.99|"Spain"|-1.17976999988554|41.5229299997197|3387999.85352531|2115999.14801502
33882128|320.01|"Spain"|-1.19940000040964|41.6300899996538|3388000.26196237|2128002.8880761
33882200|399.08|"Spain"|-1.31916000043361|42.2724500003673|3387998.64483944|2199998.30871139
33882218|553.91|"Spain"|-1.3496299999245|42.4329699995659|3387999.34975723|2217999.66011797
33882296|281.76|"Spain"|-1.48422000035271|43.1280699997308|3388002.71371782|2295998.7572153
33883676|1355.06|"UK"|-4.81138900020215|55.3213890000024|3388000.28405067|3676008.1684041
33883766|1092.76|"UK"|-5.1152779999797|56.1097219999704|3387994.73580565|3765991.27030883
33883802|1678.07|"UK"|-5.2408330001428|56.4249999997502|3388005.82118155|3802003.7982067
33901812|141.17|"Spain"|-0.6891299999495|38.8058299998547|3389999.20977865|1812004.64410276
33902100|354.57|"Spain"|-1.13011999993802|41.3827499996128|3389999.90799871|2100001.76280134
33902114|225.77|"Spain"|-1.15285000042712|41.5077399998012|3389998.67903482|2113999.54549458
33902140|362.28|"Spain"|-1.1953499998026|41.7398299998546|3390000.6473934|2139997.80419718
33902172|915.58|"Spain"|-1.248299999945|42.0254099997717|3390000.4362287|2172000.44801665
33902190|362.41|"Spain"|-1.27832999982957|42.1859600003538|3390003.92695056|2189997.29522577
33902276|258.23|"Spain"|-1.4250599998191|42.9525999999901|3390002.72903467|2275993.92401243
33902330|190.44|"France"|-1.51981299957021|43.4336120001937|3390003.57889342|2329998.35766349
33902770|355.5|"France"|-2.37641300005987|47.3409309998658|3390000.25908358|2769999.98861173
33902834|568.67|"France"|-2.51431100015247|47.9075430004092|3390048.73574936|2833985.69830923
33903184|920.64|"UK"|-3.34750000022478|50.9994440002405|3390006.66578782|3184009.09054327
33903194|1753.61|"UK"|-3.37333299991798|51.0874999996253|3390003.86915467|3193997.91647566
33903198|1595.99|"UK"|-3.38361099994762|51.1225000002748|3390004.45184525|3197968.21210384
33903630|572.4|"UK"|-4.62972199977042|54.9219440003154|3390082.68432673|3630021.84373448
33903752|534.05|"UK"|-5.03555600000936|55.9911109998728|3390006.47278453|3752016.57723101
33903774|220.24|"UK"|-5.11138899960258|56.1836109998478|3390000.62536556|3773999.27048674
33922196|408.48|"Spain"|-1.26451999969817|42.2421899997688|3391998.72918797|2196000.11659745
33922200|647.47|"Spain"|-1.27122999976461|42.2778700003003|3391999.21823936|2200000.38064587
33922242|225.19|"Spain"|-1.34240000015984|42.6523899998986|3391998.99499991|2242002.90067911
33922836|470.66|"France"|-2.49296599968108|47.9283460001678|3391998.24344066|2836001.82255056
33923286|604.95|"UK"|-3.58833299966813|51.9013890000024|3391988.67322612|3285994.67089973
33923916|518.71|"UK"|-5.59055600015921|57.4297219996706|3391994.68065619|3915997.69071609
33941874|222.45|"Spain"|-0.734180000006972|39.3665399998212|3393998.03537095|1874001.83113719
33942180|543.13|"Spain"|-1.21383000035416|42.1021400002609|3394001.68329193|2179998.96860002
33942216|421.01|"Spain"|-1.27418000000694|42.4232599996493|3393999.05237748|2216000.53359875
33942318|761.07|"France"|-1.44984999997746|43.3322699996608|3394001.18534402|2317999.97987206
33942840|814.07|"France"|-2.47524600000287|47.9667690003891|3394000.89776187|2839999.90942622
33942904|1353.11|"France"|-2.6175530001708|48.5330580004264|3394003.95604664|2903998.69221144
33943164|1085.03|"UK"|-3.24027800012954|50.8294440000406|3394000.36379573|3163993.60222226
33943296|664.27|"UK"|-3.58638899995236|51.9927780002046|3394009.58586294|3295988.71333346
33943606|932.54|"UK"|-4.49444399999055|54.7186109998978|3393940.00597109|3606053.95048436
33961764|281.59|"Spain"|-0.552450000267243|38.3828399998662|3396001.47476188|1764003.58201386
33961792|276.25|"Spain"|-0.592259999699195|38.6340300002843|3395999.83615033|1792003.06741525
33961828|441.7|"Spain"|-0.644050000307232|38.9568299998047|3395998.97468163|1828001.11095139
33962080|417.21|"Spain"|-1.02716999989553|41.2120199999231|3396001.32111929|2079999.85508275
33962088|296.11|"Spain"|-1.03997999977713|41.2834899997637|3395999.42706106|2088000.41711061
33962116|317.2|"Spain"|-1.08504999985757|41.5335599997942|3395999.43329824|2115999.66332444
33962128|230.77|"Spain"|-1.10452000019779|41.6407199997283|3395999.51880786|2128001.04229843
33962134|411.49|"Spain"|-1.11429999974513|41.694260000099|3395998.19571452|2133998.16116039
33962170|307.02|"Spain"|-1.17340999977165|42.0155700001554|3395997.5156036|2169997.48025765
33962182|503.5|"Spain"|-1.19325999964923|42.1226599995594|3396000.99259256|2181998.93702385
33962206|315.3|"Spain"|-1.23335000030221|42.3367699996358|3395999.1026602|2206000.89326447
33962884|1123.9|"France"|-2.54602600039954|48.3591760001723|3395999.76128854|2883998.24283202
33962890|580.76|"France"|-2.55941099981771|48.4122580001066|3396001.3205991|2889997.64010623
33963190|608.32|"UK"|-3.27861099979776|51.0619440001155|3396001.61671991|3189989.21367959
33963676|668.98|"UK"|-4.68777799975481|55.3358329996933|3395993.571063|3675987.60351475
33982068|311.28|"Spain"|-0.984550000382171|41.1074200002329|3398000.16431253|2067999.36522326
33982076|375.08|"Spain"|-0.997260000148856|41.1789100000965|3397999.49811027|2076000.32041218
33982144|816.91|"Spain"|-1.1068299997047|41.7861999996304|3398000.36625921|2143999.5418671
33982158|339.38|"Spain"|-1.1297800004466|41.9111699997957|3397998.6348881|2158000.41281852
33982230|154.98|"Spain"|-1.24969999975514|42.5535099995869|3398001.46478327|2230002.37252376
33982792|602.17|"France"|-2.31860799995917|47.5477730002239|3397999.51474853|2792000.89878737
33982860|1196.38|"France"|-2.46619299980705|48.1498630000775|3398000.69999454|2860001.64549363
33982864|851.84|"France"|-2.47504899991139|48.1852559999645|3397997.99274329|2864001.05806269
33983292|769.58|"UK"|-3.51830000044464|51.9641999998302|3398004.91079335|3291989.27182789
33983296|607.86|"UK"|-3.528889000427|51.9994440000406|3398017.57142754|3295987.97002914
33983652|1264.19|"UK"|-4.57888900012722|55.1291670002569|3398004.93731216|3652009.70696415
33983832|774.19|"UK"|-5.1386110003973|56.6752780003795|3400183.25323325|3827963.9423401
34001902|267.05|"Spain"|-0.706690000343201|39.624960000004|3400002.59738803|1901998.21866993
34001970|655.4|"Spain"|-0.808930000019416|40.2337199998781|3399999.59749628|1970000.15694696
34002124|590.17|"Spain"|-1.05058000026673|41.6102799998222|3400000.41888039|2123999.51555151
34002136|752.04|"Spain"|-1.07002999968466|41.7174300001944|3400000.45948716|2135999.83604018
34002142|543.13|"Spain"|-1.0797799996472|41.7709800001269|3400000.99052794|2141997.8232042
34002280|189.17|"Spain"|-1.31083000030424|43.001940000031|3399999.46121059|2280003.73933487
34002802|578.57|"France"|-2.31375300000093|47.6393249998489|3399997.97052172|2802000.28183506
34002820|401.11|"France"|-2.35248099989821|47.7987220003201|3399998.0174616|2819998.57429836
34003176|745.59|"UK"|-3.18666700008197|50.9449999995504|3400000.91706766|3175994.58074222
34003626|1365.58|"UK"|-4.46500000014981|54.9044439999906|3400002.12947118|3625989.85458298
34003648|1366.96|"UK"|-4.5355560001093|55.097777999755|3399988.3634914|3648024.06888465
34003734|841.23|"UK"|-4.81777799985474|55.8516670004318|3399996.15890439|3733986.90328516
34021832|1560.66|"Spain"|-0.581450000317204|39.0002199997533|3402000.86879536|1831998.44207969
34021894|413.11|"Spain"|-0.671900000384653|39.5558500001774|3401999.32126543|1893999.54292085
34022170|409.63|"Spain"|-1.10177999974712|42.0235700003553|3401999.57832155|2169999.04925171
34022174|415.91|"Spain"|-1.10836999967569|42.0592600004487|3401998.50272667|2173998.30409895
34022278|478.25|"Spain"|-1.28312999994949|42.9867999997203|3402000.25673116|2278001.20303516
34022794|874.25|"France"|-2.27033499966046|47.5714480002251|3402000.31735464|2794000.41045365
34023682|483.6|"UK"|-4.61444400029035|55.3994440004403|3402000.74560904|3681995.36477276
34041866|289.07|"Spain"|-0.607879999662202|39.3075299999096|3404001.36839755|1866002.13236334
34041890|170.27|"Spain"|-0.643010000011429|39.5225600001439|3404001.34026701|1890000.58965146
34042160|505.64|"Spain"|-1.06152999980958|41.9369800002269|3404000.71746283|2160000.89595344
34042168|625.42|"Spain"|-1.07462999957477|42.0083899999985|3403999.76992298|2168001.35947485
34042340|652.39|"France"|-1.36636900022916|43.541868000308|3404001.32930414|2339998.19309955
34042790|2157.29|"France"|-2.23555900034756|47.5390079998194|3404000.84968946|2790003.1420341
34042906|1769.95|"France"|-2.48829800025248|48.5660480001152|3404000.00862119|2906003.4168922
34043162|611.29|"UK"|-3.09527799987973|50.8280559998846|3403998.53735429|3162009.94384479
34043672|957.11|"UK"|-4.55111099977279|55.31527799968|3403992.15325823|3671990.47610935
34043708|456.41|"UK"|-4.66833299966817|55.6311109998728|3404022.81050634|3707989.94956061
34061858|348.31|"Spain"|-0.573379999587246|39.2383199999681|3405999.91579581|1857999.59845045
34062794|526.76|"France"|-2.21777899970101|47.5773810004329|3406000.61860343|2793999.78983902
34062848|840.23|"France"|-2.33384900043097|48.0560660003457|3406002.84678155|2848045.21248522
34081816|300.47|"Spain"|-0.490240000275719|38.8642500004372|3407998.8266041|1815999.77285457
34082060|402.8|"Spain"|-0.854359999614246|41.0489199995584|3407999.54758807|2059997.68988994
34082176|604.44|"Spain"|-1.03997999977713|42.0850699999806|3407998.59809001|2176000.66885835
34082226|477.58|"Spain"|-1.12264000033571|42.5311999995804|3407999.41570919|2226000.67192644
34082784|597.72|"France"|-2.17037800004459|47.4917319996321|3407999.43522442|2783999.88217865
34082896|539.13|"France"|-2.41254099966733|48.4836059997172|3407999.23148975|2896003.06868194
34083324|1082.25|"UK"|-3.4608329997431|52.2627780002046|3408004.67618461|3324002.29556475
34083428|370.34|"UK"|-3.75027799982979|53.1783329998681|3407952.72684517|3427999.46692488
34083720|596.65|"UK"|-4.645832999893|55.743610999648|3408007.86954976|3719990.36586788
34101936|925.26|"Spain"|-0.641929999669685|39.9421400002608|3409999.62318374|1936000.71603567
34102056|351.68|"Spain"|-0.824599999590248|41.015760000124|3410000.64019509|2055999.0677898
34102088|317.84|"Spain"|-0.874779999697182|41.3017799996473|3410000.2308491|2087999.94346359
34102106|239.57|"Spain"|-0.903269999610757|41.4626099996518|3410001.12672093|2105999.87215389
34102134|535.93|"Spain"|-0.948009999761609|41.7127100001665|3410000.87271635|2133999.41852006
34102178|790.21|"Spain"|-1.01934000034072|42.1055599996943|3409999.4207393|2178000.88668041
34102872|772.91|"France"|-2.33299799985775|48.2741599997842|3409999.63453771|2872001.83114849
34102908|518.81|"France"|-2.41239900031354|48.5927630000125|3409999.484143|2907996.06259393
34103196|481.38|"UK"|-3.09666700008194|51.1375000004247|3410010.80803276|3195990.08558297
34121814|614.91|"Spain"|-0.441910000046391|38.8512499998876|3411997.92346646|1813997.17676941
34121838|699.7|"Spain"|-0.476020000122844|39.0665099999366|3412002.25701222|1837998.93956906
34121850|747.28|"Spain"|-0.493269999710662|39.1741199999381|3411997.80503879|1850001.54720294
34121886|679.03|"Spain"|-0.545310000156348|39.4967699997358|3411999.27203282|1885999.30324928
34121896|772.85|"Spain"|-0.559860000238757|39.5863700001754|3412002.53744356|1895998.68374304
34122094|444.85|"Spain"|-0.860630000074423|41.3579899999386|3412000.47402009|2094000.1795698
34122804|415.45|"France"|-2.16011599985347|47.6748199999431|3411997.08323487|2803996.96063188
34122822|510.92|"France"|-2.1983850001676|47.834317999676|3411999.29213669|2821999.46626624
34122850|737.39|"France"|-2.25878999965869|48.0822930002219|3411981.86249266|2849998.93037377
34122882|1040.86|"France"|-2.32820600010677|48.3656989997091|3412003.32563217|2882002.54855726
34123278|225.5|"UK"|-3.28055599955968|51.8638890000773|3411999.3716516|3277993.32699163
34123282|240.77|"UK"|-3.2911109997728|51.899167000057|3411999.51039898|3281995.28244852
34123300|683.96|"UK"|-3.33888899972749|52.0577780002546|3411995.83493532|3299991.11906198
34123728|1603.31|"UK"|-4.61000000039968|55.821110999673|3411994.85583593|3728000.20763616
34141774|161.67|"Spain"|-0.363010000211318|38.4948300004042|3414000.53248034|1773998.6524752
34141818|395.96|"Spain"|-0.424759999674222|38.8896400003858|3414003.79335636|1818000.51415508
34141840|1366.36|"Spain"|-0.456110000176295|39.0869300000195|3413997.59056226|1839999.9780212
34142056|252.83|"Spain"|-0.777600000439634|41.0209100001964|3414000.42337704|2055999.23746812
34142074|251.18|"Spain"|-0.805620000262763|41.1818200002928|3414001.01981216|2073998.88426192
34142080|679.09|"Spain"|-0.815020000272739|41.2354599998791|3414000.05615129|2080000.25084883
34142092|323.97|"Spain"|-0.833860000338689|41.3426999999051|3413999.92773912|2091999.66033076
34142224|343.99|"Spain"|-1.04709000030323|42.5213199999181|3414000.56767211|2224001.06263418
34143196|602.03|"UK"|-3.04083300004288|51.1438890000774|3413972.41362554|3195995.38592629
34143312|1371.42|"UK"|-3.34222199964552|52.1669440000656|3413992.58281674|3312006.64368341
34143322|992.93|"UK"|-3.36888900002731|52.2550000003498|3414000.24527966|3321997.51993518
34162184|698.8|"Spain"|-0.957340000140846|42.1669899996888|3416001.88655307|2183999.97255523
34162756|394.72|"France"|-2.00718099970334|47.2552690002642|3416000.58622394|2756000.12428432
34163368|1054.14|"UK"|-3.46472200012016|52.6636110000477|3416003.08889373|3368002.12149966
34163436|1778.73|"UK"|-3.6547219999203|53.2624999997752|3415982.2456095|3436022.08667922
34163728|2123.98|"UK"|-4.54722200029505|55.828332999968|3416004.25429651|3727995.47403245
34181898|709.15|"Spain"|-0.493799999870077|39.6118000001699|3418000.48474391|1897999.96383739
34182132|686.87|"Spain"|-0.849790000208316|41.7052600001489|3418000.07957486|2132000.04921042
34182178|349.96|"Spain"|-0.923669999670722|42.1160299995848|3418001.47503604|2177998.48866832
34182744|406.11|"France"|-1.95639400038277|47.1517740002699|3417999.18006297|2744001.33301714
34183180|877.86|"UK"|-2.94388899997733|51.0091669998572|3418001.86782337|3180003.21721837
34183612|1278.25|"UK"|-4.14583299999293|54.8136110002475|3418002.38806488|3612012.97620776
34201858|197.15|"Spain"|-0.413250000387166|39.2557899998087|3419998.11226984|1858004.09109689
34201876|248.28|"Spain"|-0.439030000334185|39.4171200003877|3419999.42233187|1876000.02865032
34202062|280.81|"Spain"|-0.716380000236768|41.0822499996378|3419997.6215533|2062000.6708492
34202074|229.85|"Spain"|-0.734930000419126|41.1895299997097|3420000.78266943|2073999.53831205
34202146|382.33|"Spain"|-0.848339999891039|41.8329000002349|3419999.45827661|2146000.14089192
34202782|449.81|"France"|-2.00872099967432|47.4915989997941|3420001.02809016|2782000.38506218
34202794|702.89|"France"|-2.03376900003929|47.5979609998004|3420000.29977227|2793999.35052286
34202854|399.33|"France"|-2.16100000014984|48.129620000063|3419998.77272823|2854000.33036882
34202866|910.44|"France"|-2.18694599965812|48.2355760002323|3419985.80512213|2865964.90087607
34221826|486.77|"Spain"|-0.344990000188318|38.9712799997722|3422001.33988481|1826004.13097643
34221880|2059.53|"Spain"|-0.42181000033122|39.4554299998946|3422001.27389049|1879997.46056967
34222096|870.89|"Spain"|-0.745599999640206|41.3887500002124|3422000.62034924|2096000.22732311
34222150|533.78|"Spain"|-0.830899999635221|41.8712200002029|3422000.60676003|2150000.52866164
34222172|576.93|"Spain"|-0.866179999707185|42.0676800002319|3422000.30311035|2171999.96693213
34222348|599.5|"France"|-1.15986300007734|43.6374680004479|3422000.94314342|2348000.25495482
34222730|348.25|"France"|-1.87569300023171|47.0333640004483|3422001.09265382|2729999.74616111
34223158|867.44|"UK"|-2.83333299991796|50.8211109997729|3421986.79217126|3157989.64892863
34223366|2054.71|"UK"|-3.37194399971577|52.6558330001928|3421997.27970187|3365995.61996666
34242074|478.11|"Spain"|-0.687799999770107|41.1946399997362|3424000.15922894|2073999.80675258
34242102|346.07|"Spain"|-0.731329999879563|41.4449399995814|3424000.32366854|2102000.55869455
34242156|388.44|"Spain"|-0.81664999989755|41.9273900004482|3424000.29682711|2156000.14507837
34242740|398.28|"France"|-1.86998799974634|47.1249380001886|3423999.80810758|2739999.38991083
34243154|1045.38|"UK"|-2.79555599980949|50.7886110001975|3423976.133249|3153955.94829218
34243172|674.09|"UK"|-2.8397219995706|50.9480560001843|3423999.05570806|3172008.46209793
34261794|2031.7|"Spain"|-0.254809999981489|38.68900000005|3426000.60100013|1793999.76622271
34261830|645.75|"Spain"|-0.305010000111395|39.0119999998002|3426001.44524979|1829997.50367605
34261844|1341.37|"Spain"|-0.324759999874061|39.1376099998017|3425998.73631854|1844001.81275095
34261862|759.4|"Spain"|-0.350200000329721|39.2990100000115|3426003.65521312|1861999.21667559
34261924|152.47|"Spain"|-0.439469999940513|39.8547100000665|3425996.69097884|1924001.65909906
34262082|181.67|"Spain"|-0.676589999928524|41.2687099998666|3426000.21263114|2081999.71044621
34262126|460.22|"Spain"|-0.745269999710672|41.6619700003153|3426001.22064859|2126000.07517887
34262140|314.52|"Spain"|-0.767389999948477|41.7870399996963|3426000.03293581|2139999.09925617
34262154|415.29|"Spain"|-0.789630000324223|41.9121000004147|3425999.25786962|2153999.43932435
34262234|414.07|"Spain"|-0.919029999734676|42.6262800000221|3426001.64259674|2233997.51139254
34262338|235.04|"France"|-1.09363900023965|43.5535809999632|3425999.36475323|2337987.05330743
34262712|596.17|"France"|-1.78856100028986|46.8777639997089|3425885.26828906|2711834.3731272
34262726|903.52|"France"|-1.81558299995544|47.0036109998478|3425999.2717745|2725999.54943164
34262802|1696.11|"France"|-1.97153099965584|47.6776110000476|3426000.10400365|2801999.59645733
34262824|717.94|"France"|-2.01765599982451|47.8726100001514|3426000.08144789|2823999.3696649
34262860|484.95|"France"|-2.0943480003599|48.1913030000335|3425977.2298631|2859969.30067458
34262878|684.72|"France"|-2.13278000009689|48.351050999604|3426001.19400674|2877998.93070915
34262892|422.07|"France"|-2.16312500011861|48.47501300005|3425997.7273196|2891995.70585624
34263194|2214.59|"UK"|-2.86630999990655|51.1453669998872|3425993.19436224|3194001.4661352
34263274|615.94|"UK"|-3.06972200036995|51.8511109998728|3425994.93132244|3273977.05212989
34263720|1607.08|"UK"|-4.36472200012014|55.7761110001226|3425993.63624911|3720000.14971735
34281900|411.27|"Spain"|-0.381630000024415|39.6420999999151|3428000.22051028|1899997.78141443
34282128|378.49|"Spain"|-0.724679999882028|41.6824100004212|3428000.3292018|2128000.94595639
34282146|744.27|"Spain"|-0.753100000164807|41.8432000003797|3427998.96172725|2145998.11019906
34282152|601.25|"Spain"|-0.762609999851577|41.8968100003813|3427999.51204374|2151999.42708695
34282782|620.68|"France"|-1.90373300007786|47.5032029998187|3428000.22163358|2782001.43129159
34282836|405.06|"France"|-2.01653600033609|47.9818750000313|3427998.38912158|2835999.58942049
34302166|281.65|"Spain"|-0.761029999834591|42.0244400000061|3429998.48585811|2166000.76125664
34302328|899.08|"France"|-1.02904299993446|43.4723780000447|3429925.81930256|2328291.58730984
34302346|136.1|"France"|-1.05654600019773|43.6302710004064|3430144.19398366|2345974.65371762
34302684|286.25|"France"|-1.67990299962366|46.6365689997596|3429999.7265322|2684000.4320549
34302720|280.16|"France"|-1.75150300006334|46.9560859998691|3429999.95656172|2720000.16854318
34302738|576.71|"France"|-1.78775099980874|47.1158130002698|3429998.33358205|2738002.08533148
34302768|639.77|"France"|-1.84873299982803|47.3819179996161|3429999.94497291|2768000.39710962
34302868|1124.65|"France"|-2.05799899955412|48.2683519999449|3429999.66518083|2868000.04881121
34303174|1226.78|"UK"|-2.76022199994532|50.9750890003571|3430007.36384728|3174003.3669636
34303224|682.3|"UK"|-2.88481099962786|51.4165779999748|3430005.81251039|3224007.69351645
34303282|766.48|"UK"|-3.03305600023418|51.9283329996683|3430006.06038351|3282002.52503002
34303300|541.82|"UK"|-3.08000000039965|52.0872220000953|3430002.8018175|3300016.3629721
34303314|1739.58|"UK"|-3.11666699968225|52.2105560003592|3430004.42496053|3314000.75679953
34322080|807.74|"Spain"|-0.602709999566798|41.2584499997677|3432000.50652704|2080000.67090237
34322110|744.27|"Spain"|-0.649100000264752|41.5266399999361|3431998.77068615|2110000.00579497
34322146|805.74|"Spain"|-0.705449999817574|41.8483399999911|3432000.65823162|2145999.49097765
34322170|484.21|"Spain"|-0.743490000363181|42.0627500004122|3432000.25069186|2170002.15622231
34322350|238.59|"France"|-1.04051900035154|43.6686040000746|3432012.7757859|2349998.08665217
34322722|289.28|"France"|-1.72951300042456|46.9766729995594|3431999.83905352|2721999.79295707
34322776|571.16|"France"|-1.83889300021173|47.4557379999088|3432000.66644904|2775999.87675455
34322794|473.94|"France"|-1.87595299963118|47.61534800031|3431999.02355493|2793998.38678893
34323172|758.94|"UK"|-2.72826700032175|50.9605780002746|3431934.08334167|3172019.86063744
34323384|1500.99|"UK"|-3.27499999965022|52.8308329998431|3431995.68135542|3383994.15193157
34342040|359.35|"Spain"|-0.518240000075878|40.9032099998417|3434002.18541691|2040001.53377442
34342140|777.65|"Spain"|-0.672230000314244|41.7973399998412|3433999.0097511|2140005.89925646
34342302|791.57|"France"|-0.93495000004242|43.2433299999796|3433999.27180061|2301999.02908296
34342702|534.19|"France"|-1.66371300035462|46.8019960004152|3434000.81519157|2701999.5575965
34342720|766.87|"France"|-1.69951400017095|46.9617540004468|3433999.81240724|2719999.08538161
34342792|667.48|"France"|-1.84550300016326|47.6004850001827|3433999.9866239|2791997.7064444
34362082|281.2|"Spain"|-0.558590000128333|41.2813799995874|3435999.11421422|2082000.73099847
34362088|201.16|"Spain"|-0.567789999908541|41.3350299996349|3435998.92275571|2088000.5802943
34362150|461.71|"Spain"|-0.664089999953489|41.889180000157|3436001.22440365|2149999.18907933
34362154|390.97|"Spain"|-0.670459999629259|41.9249300003193|3435995.33709464|2154001.45100155
34362178|366.31|"Spain"|-0.708409999621722|42.1392999997952|3435998.24854967|2177999.23313705
34362190|634.79|"Spain"|-0.727520000447612|42.2464500001674|3435999.65129463|2189996.91057425
34362226|431.28|"Spain"|-0.78545000001742|42.5678800003618|3436001.09462971|2225998.81774961
34362402|978.01|"France"|-1.07991899976196|44.1352729998491|3436070.83724507|2401771.85633922
34363158|1327.11|"UK"|-2.63694399956586|50.8430560000344|3436001.99898354|3158000.67761413
34363198|1604.65|"UK"|-2.73504399988065|51.1963219997605|3435996.7320919|3197995.35417494
34363338|1264.01|"UK"|-3.09333300011781|52.4319439997159|3435999.7366246|3338010.00089756
34381810|1659.6|"Spain"|-0.140540000420629|38.8471099996268|3438001.25437998|1809999.93319716
34381822|344.2|"Spain"|-0.157079999642235|38.9547999997203|3438001.82379144|1821999.36199864
34381904|3080.76|"Spain"|-0.272199999730162|39.6902200003528|3438001.36448919|1903997.73198801
34382080|285.11|"Spain"|-0.531910000046423|41.2660100003613|3438000.56497453|2080000.52171102
34382102|294.89|"Spain"|-0.565650000147343|41.4627200002279|3437999.85380174|2101999.87505977
34382138|410.22|"Spain"|-0.621480000001952|41.7845000003747|3438000.11134449|2137999.70312806
34382156|365.34|"Spain"|-0.649709999616732|41.9453500004022|3437999.17360322|2156001.43314428
34382344|734.79|"France"|-0.957240000025934|43.6232430000645|3437973.39149154|2344026.10500475
34382782|299.25|"France"|-1.7618840003463|47.5091659996112|3438639.66580229|2780952.7215677
34382818|965.06|"France"|-1.84651500006714|47.8368030000585|3438000.52419794|2817999.74741944
34382866|724.49|"France"|-1.94715299961121|48.2622829997607|3438001.37239765|2865998.1914937
34383196|968.62|"UK"|-2.70185600005431|51.1819440004153|3438000.17813466|3196013.79284473
34383694|345.87|"UK"|-4.0908329997431|55.5688890002272|3438188.9944704|3693951.44402113
34383700|916.05|"UK"|-4.11305600023417|55.6216669996324|3437992.94452121|3699997.3611331
34402118|429.55|"Spain"|-0.56661999991303|41.6082800002219|3440001.32893075|2117999.9672359
34402168|211.96|"Spain"|-0.644710000166299|42.0550899997038|3440001.01070041|2167999.99857323
34402172|518.6|"Spain"|-0.651039999796126|42.0908199998432|3439999.66138921|2171999.88709191
34402178|543.64|"Spain"|-0.660519999898042|42.1444200002828|3440000.53807828|2178000.24019464
34402298|493.14|"France"|-0.854989999888517|43.215660000109|3440018.53381968|2298015.07987729
34402312|845.64|"France"|-0.877819999593271|43.3405399997213|3440059.03133115|2312011.59220143
34402322|604.03|"France"|-0.895270000310234|43.4295299999096|3439999.73017445|2321999.89479835
34402352|810.62|"France"|-0.945923999792683|43.69700000015|3439999.59581494|2352002.01696878
34402672|533.41|"France"|-1.52771599979349|46.5437300001395|3439962.88273903|2671970.05691876
34402694|710.31|"France"|-1.56855299982107|46.7389040002195|3440118.45754334|2693924.35531402
34402712|589.17|"France"|-1.60566799997815|46.8992209999493|3440000.40262572|2712000.39482069
34402852|613.42|"France"|-1.89099800005761|48.1410999997652|3440001.20288381|2851998.76652902
